device_id,gender,age,group
-2550798392922965673,1,28,127-28
-7864375116905306218,1,28,127-28
-6353920491000429292,0,32,029-32
-7548855810497741128,1,48,139+
8534949981820422389,1,17,122-
-2737724683070106889,1,39,139+
3724468981791280844,1,62,139+
-7581521158823302733,1,29,129-31
2513154206538029540,0,25,024-26
-3469331624621434746,1,31,129-31
5579147762755416890,1,31,129-31
-5090488178983673230,1,25,123-26
1526087508712230134,1,33,132-38
-4491546712580034578,1,20,122-
7724554632426862699,1,19,122-
-1416349357723837334,0,33,033-42
-9181500556164740330,0,27,027-28
2767203615474148896,1,32,132-38
-5845472538586349998,1,36,132-38
-3258671681889071190,1,27,127-28
2841811256835356859,1,34,132-38
7646429376837621386,1,30,129-31
6076031994650988787,0,46,043+
6183093139970071903,1,22,122-
-6101642451701357970,1,30,129-31
5370658904647158852,1,27,127-28
3759119086858551817,1,28,127-28
8763938224127459040,0,26,024-26
-3022462001906521133,1,36,132-38
1778220155148848495,1,30,129-31
-5571846089186867067,1,40,139+
5497844445198372134,0,16,023-
-8388630307706568525,1,45,139+
3735226336643167496,1,46,139+
9195841875226880231,1,27,127-28
5569866680619424918,0,35,033-42
2521559160661456737,1,33,132-38
8913769491723179272,1,24,123-26
7408169399552761623,1,26,123-26
-2447301629709858463,1,39,139+
3464403850847155938,0,29,029-32
-3388707590016575970,0,29,029-32
7934738972437624993,0,22,023-
6384544508181005414,1,47,139+
-6123887762482388080,1,47,139+
6705691319720027935,1,33,132-38
-1414380711964891016,0,23,023-
3132699964641471860,1,45,139+
491058767505864391,1,22,122-
4623683599602993412,1,39,139+
1876160169868307199,0,46,043+
2852472547631088188,1,30,129-31
-436522849914555496,0,61,043+
2487440394955279712,0,26,024-26
3308821740591081862,0,24,024-26
-7127834038461962504,1,40,139+
305848775386534942,0,31,029-32
-4587303229101885441,0,43,043+
5667223349215379062,1,47,139+
-2161788659566712000,1,21,122-
1941343619774624637,1,41,139+
5294340201479314660,1,26,123-26
5643367660251534852,1,23,123-26
3144767893211444691,1,29,129-31
-7712015452389510445,0,24,024-26
7759780785034100807,1,17,122-
527319425166929230,1,71,139+
3093347498246237246,1,30,129-31
4685911959448355927,1,27,127-28
-1516650258727872722,1,18,122-
5603602046083337784,1,30,129-31
-8017439692985714941,0,26,024-26
-799437045316645750,0,51,043+
-775562619251009431,0,33,033-42
-3438996153992694155,1,52,139+
5866003432479192111,1,22,122-
-5143588150528202462,1,28,127-28
8134477321920719655,1,25,123-26
-3822028811640060868,1,32,132-38
1627809356262335067,0,33,033-42
3318564902443735405,1,34,132-38
-759989612971128557,1,21,122-
-7847602106129190325,1,54,139+
8996029686713647844,0,29,029-32
-8023007320204889037,1,20,122-
-6177854914402190986,0,24,024-26
5060564708609749132,1,33,132-38
-4111718061946643069,1,25,123-26
-3632292752847425470,1,25,123-26
9059300334285739336,0,41,033-42
-1858458687678463379,1,42,139+
8004298757949394702,1,25,123-26
-7055092946259591807,1,22,122-
-3835986098737666642,1,23,123-26
5583014785222162283,1,34,132-38
1174237345634302101,0,29,029-32
966701165829339222,1,25,123-26
5173220096767729847,1,35,132-38
6918564542245748646,1,35,132-38
7464461905465207464,0,22,023-
5163961061360421646,0,38,033-42
-3879978563334422548,1,31,129-31
-5253572301334736631,1,34,132-38
-411112167646218047,1,43,139+
8589868850291140328,1,30,129-31
4640614274767502776,1,24,123-26
-8244088221991945565,1,32,132-38
8373389042745104359,1,36,132-38
-1705007498034220278,0,21,023-
-2261418073432608904,1,28,127-28
-30628461850739847,0,22,023-
-362568835599996953,1,37,132-38
-570736277638240966,0,27,027-28
-9201141107731295908,0,27,027-28
-2640265373216272477,1,33,132-38
1287312174225968819,1,31,129-31
7611234829945985140,1,37,132-38
6170683246006279765,1,28,127-28
9151002096324438164,1,23,123-26
-3950200373666866095,1,30,129-31
-4681005752319724600,0,41,033-42
-7490134284916649225,1,20,122-
-7237463544045725642,1,39,139+
-9182047542472357671,1,21,122-
2009046937068375915,1,22,122-
-4222956463286649450,1,19,122-
8720107424744857737,1,19,122-
3257113783747683975,1,19,122-
-2690096333097264469,1,29,129-31
-3590908039090302414,1,24,123-26
-3381194244813558652,1,30,129-31
211159452037348738,1,43,139+
-2731373634151836653,1,26,123-26
-448651401745539234,0,39,033-42
6333471198738805775,1,28,127-28
1529201941230862320,1,22,122-
-8582482049661606960,1,22,122-
-6662619465954026432,1,28,127-28
-4554171140873431791,1,29,129-31
-3675549202271491948,1,36,132-38
7489401427123670163,1,36,132-38
-7234888907624073954,1,20,122-
-31089817465836326,1,20,122-
-4700726041992491620,1,41,139+
3936125604653371180,1,28,127-28
990501484900016437,1,43,139+
584514175788735213,1,43,139+
6025503530515377393,1,39,139+
-3595704762323072892,0,36,033-42
-7870727710057784045,1,31,129-31
-5852220099465959443,1,28,127-28
-7400645143213448053,1,27,127-28
-2351142487038853802,1,20,122-
8238780689918801555,1,29,129-31
5613516846287339459,1,23,123-26
-5567405298222199534,0,19,023-
6925972504923429765,1,30,129-31
8169021882001745636,1,45,139+
1357372356298702749,1,21,122-
5370084716755645161,1,34,132-38
4418747869070673643,1,33,132-38
4059054468755341505,0,50,043+
-2943714978651933589,0,27,027-28
4837814803542503200,1,36,132-38
4794191756421616960,0,28,027-28
-6511934367130135554,0,42,033-42
-8979896049517987426,1,17,122-
3540312656153401530,1,30,129-31
9192631938038095119,1,30,129-31
1627450120411721306,0,45,043+
4751151843729458107,1,52,139+
-6720570669677637068,1,30,129-31
1786547650303978886,0,36,033-42
3941738214712508749,1,38,132-38
-4386566976865021503,1,34,132-38
779338877026124969,1,22,122-
-317847581099527501,1,24,123-26
8006171939137230857,1,41,139+
-3090166955280575327,1,33,132-38
-3083356771287176931,0,28,027-28
6017549334626405078,0,47,043+
-6960781868940759030,1,25,123-26
2515711608306623130,0,26,024-26
3277453552757137873,1,31,129-31
3376563213589217286,0,41,033-42
6249491394514885679,1,37,132-38
863078039303451459,1,60,139+
4712119707414950810,1,31,129-31
-4161969824995413406,0,34,033-42
1836579593842762532,0,34,033-42
-6458236370929201174,0,40,033-42
4919206940388765287,0,29,029-32
-3200782485971409257,1,18,122-
8746559440828170313,1,18,122-
1614500866565781756,0,24,024-26
1569832921434699017,0,24,024-26
-338386742899090496,1,20,122-
4395207728535344485,1,26,123-26
-2082393564640444817,0,27,027-28
5455228338198101119,1,29,129-31
-3813070147280905554,0,31,029-32
-6715385039707039063,1,27,127-28
-6283961225649348962,1,22,122-
817219067367497821,0,23,023-
-504176368999565209,0,31,029-32
-5024516186116750966,0,20,023-
4528283487786436219,1,29,129-31
2188852624379953218,1,47,139+
8086170632201733279,1,22,122-
-6097117379299362009,1,28,127-28
6699541195637430987,0,23,023-
-5921806986913682906,1,21,122-
4263751096591417441,1,25,123-26
5711668474250173403,1,26,123-26
2275762676512224269,1,31,129-31
1981353690533653007,1,28,127-28
7896303482343971730,1,22,122-
2699374616125290348,1,30,129-31
7107632286805853073,0,25,024-26
3965810796882254829,0,19,023-
2140086078302190878,1,22,122-
-7483271637824326174,1,47,139+
6489752163944896590,0,19,023-
-7790054544304432368,1,21,122-
-6266219749732604038,1,18,122-
8774523953244308,1,30,129-31
1111257766487500342,1,22,122-
8273197074063451240,1,23,123-26
4376156122357332672,1,24,123-26
-6092342755632343307,0,20,023-
5506081118412078621,1,20,122-
-5177751212333319718,1,28,127-28
-6730409125034666503,1,21,122-
-588982417683176665,1,25,123-26
-6950044424365805606,0,22,023-
-5407276285918236696,1,51,139+
9196371203514832504,1,25,123-26
-4255166063610411312,1,26,123-26
-9003024964574030998,1,24,123-26
6129957208256909880,1,41,139+
4952835955273981910,1,30,129-31
1383658125076090485,1,22,122-
-1206807442887512949,1,22,122-
3757974420633298512,1,22,122-
-7919056297874021302,1,28,127-28
-4701283042032161592,1,39,139+
-9016980607365293811,1,28,127-28
2729388997594500827,1,27,127-28
4302631941564433686,0,23,023-
-4506232699286477399,0,67,043+
8219992574050942357,1,20,122-
582249851725545780,1,26,123-26
-3524117137531113869,1,21,122-
7975629605151240275,0,15,023-
-8335940766734689444,1,45,139+
7225536568573633557,1,30,129-31
-5401426521176918742,0,34,033-42
48292678481776482,1,27,127-28
8436193958588039729,1,26,123-26
-6036435451071138878,1,26,123-26
1003997204205079805,1,45,139+
6476671012573963936,1,36,132-38
6391094174250536901,1,26,123-26
-7099011701256783388,1,37,132-38
8985180231098016233,1,24,123-26
7529601933436322613,1,36,132-38
8169269573256157090,0,39,033-42
6178806899420067972,0,35,033-42
-1644215743914530229,1,29,129-31
-799504913359373808,0,34,033-42
3651153940305076251,1,14,122-
-6789100720932669226,1,22,122-
3867091995890382626,1,30,129-31
-283347656464643669,1,35,132-38
2067612159801745287,1,35,132-38
-7646273510097609992,1,35,132-38
-2198680855130035824,1,35,132-38
5598498707471730051,1,39,139+
3155152654915045222,1,29,129-31
-6697800111495364128,1,33,132-38
-2950069159616383535,1,26,123-26
-3187520802562198536,1,23,123-26
4230358173205123956,1,15,122-
-3345453283031410036,1,34,132-38
3383653707700753386,0,30,029-32
-9135912902491353573,1,20,122-
6055738551289953751,1,21,122-
-1296243210490946460,1,25,123-26
5364730541732777719,1,25,123-26
1015633145111774794,1,29,129-31
2688595149662685697,1,44,139+
-1501693085329319209,1,44,139+
-3018970132523210859,1,29,129-31
-4832423547405148802,1,35,132-38
-7352665885331277836,1,41,139+
-913742454184478385,0,35,033-42
1390171412896274976,1,32,132-38
1582955640607699312,1,32,132-38
5651280233668000911,1,26,123-26
-504204293409172041,1,22,122-
2688921825535743144,1,22,122-
5494367383428685434,1,22,122-
4087775828544466426,1,22,122-
-3700565747452180797,1,26,123-26
1625671271675871378,1,25,123-26
6385316519998033711,1,29,129-31
-349261232872509632,1,29,129-31
-7155482943816900854,0,37,033-42
-8023659407841558331,1,25,123-26
-3539676979459793898,0,44,043+
-5127195038907890249,0,22,023-
22746886350835678,1,29,129-31
2352724674509653864,0,42,033-42
1187199352936415202,1,18,122-
8855297542706204737,1,46,139+
-681648401274512466,1,31,129-31
6489272591840845521,1,31,129-31
-2493855411025203240,1,31,129-31
8950414999564025446,1,15,122-
-2263136574006495403,1,26,123-26
-1338039608350646374,1,31,129-31
-5022597988866844558,1,29,129-31
-2811997223864392521,1,23,123-26
-8043530603313642046,1,21,122-
-1728314187522354747,1,27,127-28
2992967500162192549,1,20,122-
-5677312872833846056,0,19,023-
2155899008423092331,1,25,123-26
2881001514592167824,1,22,122-
-8550328907217003722,0,42,033-42
736186895604533380,1,26,123-26
5391266001244905159,0,37,033-42
-4847201155445584228,1,19,122-
1259922350815399339,1,48,139+
-6374048878019953527,1,22,122-
5204066764634789305,0,39,033-42
-3765412741063817242,1,36,132-38
-5654612227470281432,1,42,139+
3100890543930603350,0,46,043+
-5512616509347789069,0,20,023-
-2726147387242633261,1,27,127-28
3547889819987864580,1,30,129-31
-4235189168165953081,1,37,132-38
2924167519090251341,1,41,139+
-8218554421672773792,1,31,129-31
-274949544400632293,0,34,033-42
5355223102237320876,1,76,139+
2866190796208524194,1,23,123-26
585119288268106006,1,27,127-28
-7328616706171685362,1,35,132-38
-3660711561506655653,0,38,033-42
2399102809401326432,1,44,139+
3301370955672983665,0,45,043+
-3668284127036364729,1,27,127-28
4717828571223633882,1,30,129-31
-1931466207586900273,1,53,139+
2741105447349268532,1,31,129-31
-1602093028691735241,1,22,122-
-3749899568463581975,0,48,043+
7341418814495284660,1,23,123-26
3904716739812657907,1,23,123-26
-5233848149397095468,1,20,122-
1348681201440574260,1,35,132-38
2712021432653977474,1,21,122-
8559574543434135260,0,28,027-28
-1717160778659225350,0,36,033-42
5407421152574001705,1,30,129-31
5881878907051070874,1,25,123-26
6259764575380856491,0,42,033-42
-6145548840100312347,1,30,129-31
4298946336727511740,0,47,043+
6128409712950328487,1,25,123-26
-3436684977473229824,1,34,132-38
4868256397021564821,0,29,029-32
-1847572768289041634,1,31,129-31
-7906008604228826543,1,26,123-26
98858280551155742,1,21,122-
3163180996691284414,0,30,029-32
-1854592475449606146,0,29,029-32
-7616554686422189320,0,21,023-
-3504823037807276980,1,36,132-38
2042507782185921445,1,28,127-28
-5987272531220661467,1,38,132-38
5096701924386552119,0,30,029-32
-6366547079736509349,1,29,129-31
-2042708664510886247,1,23,123-26
-753366140151810732,1,62,139+
-4683325731550967019,1,27,127-28
-3432629378226561989,0,29,029-32
6081727284166272804,1,48,139+
-644830933863856698,1,28,127-28
2366047595700042006,1,28,127-28
-938476631824414162,1,21,122-
2890893582994933870,1,29,129-31
8879428626896696394,0,34,033-42
8263837924127800923,1,25,123-26
-8584449199257750380,1,21,122-
-7407790803663116433,1,25,123-26
4718940093607202897,1,37,132-38
-554193646556011887,1,27,127-28
952748886772324323,1,29,129-31
-8984662216883016263,1,22,122-
1261247866723889029,1,28,127-28
-5326549662283499378,1,32,132-38
-7953082945328766875,0,22,023-
-1524669317690105002,1,25,123-26
-1132943729926024917,1,23,123-26
-3266757439437600331,0,34,033-42
6851410235503609057,1,53,139+
-8182935508672621678,1,31,129-31
-7704683161969859426,1,24,123-26
-1145895126467229671,1,46,139+
2511560958800561680,1,26,123-26
8908553874002474446,1,28,127-28
-5505657383872170191,0,47,043+
1319474973320290607,0,21,023-
4928395171060540354,0,26,024-26
-8693652560155589449,0,26,024-26
615512089725524992,0,29,029-32
3209627239606398421,1,27,127-28
6892216820087984158,0,46,043+
-8601403561408995654,1,28,127-28
-1157476104363181121,1,29,129-31
2651242889626493894,0,44,043+
-2981527776755009079,1,34,132-38
-5855635414694566233,1,34,132-38
-5781059653870845035,1,34,132-38
891601876029529145,1,34,132-38
8304383650625871462,1,34,132-38
3698226689191110980,1,34,132-38
1845759159130689821,1,67,139+
68900160458170090,0,43,043+
4301848980933577920,0,22,023-
1362898737496347977,1,29,129-31
-8499903549442180600,1,25,123-26
-7083318075323952289,1,29,129-31
-6327984101875443153,1,35,132-38
-6691635477500761862,1,27,127-28
2993375460448945828,1,28,127-28
2858381394426957662,1,21,122-
-5825161142771123835,1,21,122-
-1709165341853314607,1,41,139+
-7002624998133830704,0,27,027-28
-2806768042028882556,0,26,024-26
3308013981893267128,1,19,122-
-5713743474571903141,1,19,122-
-7814970889747723341,1,34,132-38
7511518691586663967,1,27,127-28
5239536486169400333,0,23,023-
678347393549121831,1,21,122-
-6584173318340648228,1,38,132-38
-3079729200900397704,1,30,129-31
2783568312998857174,1,22,122-
1701248062248396831,0,27,027-28
-1236738191818060110,0,27,027-28
-5604775360824719223,1,32,132-38
-8673488737262462015,0,32,029-32
-1333946682419868391,1,37,132-38
-4616941986640189699,1,31,129-31
5344932051428965588,0,29,029-32
-7485282419442103600,0,29,029-32
-5954649761405321576,1,39,139+
7185067345161796574,1,31,129-31
-4075817283703451305,1,28,127-28
-356997326581795780,1,37,132-38
8251516046622824946,1,36,132-38
8686919357234229840,1,34,132-38
-2632906691045592820,1,34,132-38
3632985086187770067,1,34,132-38
-6979553836556259253,1,34,132-38
1261217675108551833,1,34,132-38
7423739384924945927,0,44,043+
-5346258035533030239,1,24,123-26
-4095053043473286196,1,30,129-31
-205683734531857343,1,44,139+
-6265254631258412766,1,28,127-28
8180344687763152071,1,28,127-28
-106663820076069277,1,28,127-28
-296641351036227611,1,26,123-26
4181180147996849752,1,32,132-38
-6198257954026668302,1,30,129-31
7071369197438199442,1,22,122-
2171385859281983435,1,34,132-38
-4776877811827722187,1,33,132-38
5389603019573307893,1,26,123-26
-5307024334908402146,1,30,129-31
2071960390324969189,1,30,129-31
2336160105523949607,1,29,129-31
-7559136395365207969,1,26,123-26
2215445006814455081,1,37,132-38
-613848478934489160,1,29,129-31
-6426927809387077968,1,28,127-28
-5033506476789468449,0,24,024-26
-5153193284373910132,1,34,132-38
-4269767541441271108,1,34,132-38
7314477710422324467,1,34,132-38
2219981498848654786,1,28,127-28
-5973027162921534528,1,45,139+
7562777923794321776,1,20,122-
-8946170371863017855,1,29,129-31
-2391667649733638366,1,34,132-38
-2905047773566801709,1,28,127-28
7284592515323432418,1,28,127-28
3217940791809304597,0,37,033-42
-3706032565931762958,1,36,132-38
-4798255458778095949,1,35,132-38
-6590037041415382202,1,29,129-31
8016963331364894266,1,19,122-
3135957687639093178,1,20,122-
8714702739851989931,1,31,129-31
-1147614196703136421,1,28,127-28
5617714929839210525,1,25,123-26
-1248801766118143549,0,22,023-
5732234285270385354,1,28,127-28
-7539004518013658409,1,16,122-
8493461847141465233,0,32,029-32
582823534966785459,0,20,023-
2418559480319706755,0,36,033-42
1762823837450190928,1,25,123-26
5125296085631342346,0,21,023-
-8616125306271115643,1,33,132-38
2863318955228710073,1,23,123-26
-8894800904225120629,1,51,139+
5211043295877872873,1,30,129-31
5931557207434907673,0,28,027-28
1177156665518044666,0,27,027-28
6607059213010692696,0,27,027-28
5733930903169741578,1,65,139+
-2155925550682297002,1,29,129-31
-8124549364212756078,1,24,123-26
-7139578444187821538,1,24,123-26
7523488499406199212,1,33,132-38
-1608494943906518954,1,33,132-38
4219008844945114474,1,33,132-38
2380894549416240314,1,33,132-38
-6998738809013724429,0,54,043+
-3381835523374627062,1,30,129-31
-5298736544487586080,1,30,129-31
6973003239382014427,1,37,132-38
7943902865438965525,1,31,129-31
4659585151685968462,1,34,132-38
1605119529486939941,1,37,132-38
5866972158549881333,1,32,132-38
-3547248842331288719,1,23,123-26
6532310286222792054,0,29,029-32
7279152276225626879,0,29,029-32
-922975298617674392,1,50,139+
-3107849252542968396,1,23,123-26
-9135852854669624834,0,33,033-42
-2054440275225350398,1,54,139+
